,img_labels,prd_probas,img_dirs,modify_cla
11112,2,0.07650241255760193,/data1/zhaoshiyu/unporn_dataset/cocofun/train/normal/1203_035957.png,-1
1537,2,0.07870559394359589,/data1/zhaoshiyu/unporn_dataset/cocofun/train/normal/normal_00061116.jpg,
38679,2,0.08566362410783768,/data1/zhaoshiyu/unporn_dataset/cocofun/train/normal/normal_00028176.jpg,
20167,2,0.0873880609869957,/data1/zhaoshiyu/unporn_dataset/cocofun/train/normal/normal_00081063.jpg,
2770,2,0.0960712656378746,/data1/zhaoshiyu/unporn_dataset/cocofun/train/normal/normal_00042307.jpg,
46904,2,0.10508266091346741,/data1/zhaoshiyu/unporn_dataset/cocofun/train/normal/normal_00077752.jpg,
10355,2,0.10878882557153702,/data1/zhaoshiyu/unporn_dataset/cocofun/train/normal/1115_007896.png,
6181,2,0.11350204050540924,/data1/zhaoshiyu/unporn_dataset/cocofun/train/normal/1115_005100.png,
5833,2,0.1140248030424118,/data1/zhaoshiyu/unporn_dataset/cocofun/train/normal/normal_00037928.jpg,
45060,2,0.11798858642578125,/data1/zhaoshiyu/unporn_dataset/cocofun/train/normal/normal_00009526.jpg,0
2982,2,0.12245114147663116,/data1/zhaoshiyu/unporn_dataset/cocofun/train/normal/normal_00033688.jpg,
23383,2,0.13679206371307373,/data1/zhaoshiyu/unporn_dataset/cocofun/train/normal/normal_00008826.jpg,
27806,2,0.13717183470726013,/data1/zhaoshiyu/unporn_dataset/cocofun/train/normal/normal_00027111.jpg,
20430,2,0.15012115240097046,/data1/zhaoshiyu/unporn_dataset/cocofun/train/normal/normal_00012568.jpg,3
34713,2,0.1511228233575821,/data1/zhaoshiyu/unporn_dataset/cocofun/train/normal/normal_00028186.jpg,
39327,2,0.15813596546649933,/data1/zhaoshiyu/unporn_dataset/cocofun/train/normal/1115_005030.png,
17880,2,0.16273881494998932,/data1/zhaoshiyu/unporn_dataset/cocofun/train/normal/normal_00082422.jpg,
38706,2,0.16704629361629486,/data1/zhaoshiyu/unporn_dataset/cocofun/train/normal/normal_00063970.jpg,
20661,2,0.19119320809841156,/data1/zhaoshiyu/unporn_dataset/cocofun/train/normal/normal_00030356.jpg,
46352,2,0.20752623677253723,/data1/zhaoshiyu/unporn_dataset/cocofun/train/normal/normal_00025112.jpg,
16115,2,0.2088727504014969,/data1/zhaoshiyu/unporn_dataset/cocofun/train/normal/1203_040740.png,-1
13056,2,0.21339796483516693,/data1/zhaoshiyu/unporn_dataset/cocofun/train/normal/normal_00062471.jpg,
4222,2,0.2214020937681198,/data1/zhaoshiyu/unporn_dataset/cocofun/train/normal/normal_00012064.jpg,
43221,2,0.22190943360328674,/data1/zhaoshiyu/unporn_dataset/cocofun/train/normal/normal_00019372.jpg,
24266,2,0.22377660870552063,/data1/zhaoshiyu/unporn_dataset/cocofun/train/normal/1115_019982.png,
42262,2,0.2304893583059311,/data1/zhaoshiyu/unporn_dataset/cocofun/train/normal/normal_00019191.jpg,
12618,2,0.2314830720424652,/data1/zhaoshiyu/unporn_dataset/cocofun/train/normal/normal_00010383.jpg,
6113,2,0.24135971069335938,/data1/zhaoshiyu/unporn_dataset/cocofun/train/normal/normal_00077979.jpg,
46596,2,0.24301612377166748,/data1/zhaoshiyu/unporn_dataset/cocofun/train/normal/normal_00077032.jpg,
4734,2,0.2443678230047226,/data1/zhaoshiyu/unporn_dataset/cocofun/train/normal/normal_00005363.jpg,
47416,2,0.24624985456466675,/data1/zhaoshiyu/unporn_dataset/cocofun/train/normal/normal_00012728.jpg,
43099,2,0.24748574197292328,/data1/zhaoshiyu/unporn_dataset/cocofun/train/normal/normal_00005921.jpg,
46351,2,0.2635062038898468,/data1/zhaoshiyu/unporn_dataset/cocofun/train/normal/normal_00077362.jpg,
3881,2,0.2651991546154022,/data1/zhaoshiyu/unporn_dataset/cocofun/train/normal/normal_00049811.jpg,
15124,2,0.2710954248905182,/data1/zhaoshiyu/unporn_dataset/cocofun/train/normal/normal_00018202.jpg,
14248,2,0.2796330749988556,/data1/zhaoshiyu/unporn_dataset/cocofun/train/normal/normal_00051232.jpg,
2593,2,0.2807343304157257,/data1/zhaoshiyu/unporn_dataset/cocofun/train/normal/1115_006972.png,
32532,2,0.2817540168762207,/data1/zhaoshiyu/unporn_dataset/cocofun/train/normal/normal_00000007.jpg,
19044,2,0.28557828068733215,/data1/zhaoshiyu/unporn_dataset/cocofun/train/normal/add_normal_00102.png,
42077,2,0.288767009973526,/data1/zhaoshiyu/unporn_dataset/cocofun/train/normal/normal_00026749.jpg,
9631,2,0.29351720213890076,/data1/zhaoshiyu/unporn_dataset/cocofun/train/normal/1115_006868.png,
22064,2,0.2947418987751007,/data1/zhaoshiyu/unporn_dataset/cocofun/train/normal/normal_00039357.jpg,
40443,2,0.3018651306629181,/data1/zhaoshiyu/unporn_dataset/cocofun/train/normal/normal_00021720.jpg,
32018,2,0.30844148993492126,/data1/zhaoshiyu/unporn_dataset/cocofun/train/normal/1115_030439.png,
4015,2,0.3098611831665039,/data1/zhaoshiyu/unporn_dataset/cocofun/train/normal/normal_00060542.jpg,
27390,2,0.30990785360336304,/data1/zhaoshiyu/unporn_dataset/cocofun/train/normal/normal_00036719.jpg,
24863,2,0.31283313035964966,/data1/zhaoshiyu/unporn_dataset/cocofun/train/normal/normal_00047864.jpg,
27793,2,0.32291150093078613,/data1/zhaoshiyu/unporn_dataset/cocofun/train/normal/normal_00045743.jpg,
44461,2,0.3236045837402344,/data1/zhaoshiyu/unporn_dataset/cocofun/train/normal/normal_00001771.jpg,
23152,2,0.3392769694328308,/data1/zhaoshiyu/unporn_dataset/cocofun/train/normal/1115_014976.png,
9829,2,0.35080382227897644,/data1/zhaoshiyu/unporn_dataset/cocofun/train/normal/add_normal_00890.png,
39029,2,0.3548262119293213,/data1/zhaoshiyu/unporn_dataset/cocofun/train/normal/normal_00025192.jpg,
38426,2,0.3614935278892517,/data1/zhaoshiyu/unporn_dataset/cocofun/train/normal/normal_00077872.jpg,
3516,2,0.37035906314849854,/data1/zhaoshiyu/unporn_dataset/cocofun/train/normal/normal_00003919.jpg,
23972,2,0.38320526480674744,/data1/zhaoshiyu/unporn_dataset/cocofun/train/normal/normal_00000836.jpg,
15216,2,0.3852138817310333,/data1/zhaoshiyu/unporn_dataset/cocofun/train/normal/normal_00083821.jpg,
41047,2,0.3861047923564911,/data1/zhaoshiyu/unporn_dataset/cocofun/train/normal/normal_00048512.jpg,
35143,2,0.38835409283638,/data1/zhaoshiyu/unporn_dataset/cocofun/train/normal/normal_00066036.jpg,
35558,2,0.39414867758750916,/data1/zhaoshiyu/unporn_dataset/cocofun/train/normal/normal_00043942.jpg,
15075,2,0.40668627619743347,/data1/zhaoshiyu/unporn_dataset/cocofun/train/normal/normal_00038470.jpg,
29788,2,0.4067167043685913,/data1/zhaoshiyu/unporn_dataset/cocofun/train/normal/normal_00017589.jpg,
43385,2,0.4068930149078369,/data1/zhaoshiyu/unporn_dataset/cocofun/train/normal/normal_00060516.jpg,
17173,2,0.4159316420555115,/data1/zhaoshiyu/unporn_dataset/cocofun/train/normal/normal_00013579.jpg,
37119,2,0.42214077711105347,/data1/zhaoshiyu/unporn_dataset/cocofun/train/normal/add_normal_00027.png,
43679,2,0.4251011312007904,/data1/zhaoshiyu/unporn_dataset/cocofun/train/normal/normal_00077968.jpg,
22276,2,0.42556193470954895,/data1/zhaoshiyu/unporn_dataset/cocofun/train/normal/1203_036080.png,
4992,2,0.43366286158561707,/data1/zhaoshiyu/unporn_dataset/cocofun/train/normal/normal_00007107.jpg,
13114,2,0.4339387118816376,/data1/zhaoshiyu/unporn_dataset/cocofun/train/normal/normal_00064551.jpg,0
24493,2,0.44157716631889343,/data1/zhaoshiyu/unporn_dataset/cocofun/train/normal/normal_00082949.jpg,3
28713,2,0.45173346996307373,/data1/zhaoshiyu/unporn_dataset/cocofun/train/normal/normal_00058204.jpg,
33532,2,0.4628078043460846,/data1/zhaoshiyu/unporn_dataset/cocofun/train/normal/normal_00008260.jpg,
5443,2,0.4630627930164337,/data1/zhaoshiyu/unporn_dataset/cocofun/train/normal/normal_00011971.jpg,
28843,2,0.4633817672729492,/data1/zhaoshiyu/unporn_dataset/cocofun/train/normal/normal_00052302.jpg,
1920,2,0.47097817063331604,/data1/zhaoshiyu/unporn_dataset/cocofun/train/normal/1115_013898.png,
8772,2,0.48118332028388977,/data1/zhaoshiyu/unporn_dataset/cocofun/train/normal/normal_00027687.jpg,3
26954,2,0.48538821935653687,/data1/zhaoshiyu/unporn_dataset/cocofun/train/normal/normal_00036181.jpg,
5756,2,0.4968574345111847,/data1/zhaoshiyu/unporn_dataset/cocofun/train/normal/normal_00013829.jpg,
30563,2,0.49870193004608154,/data1/zhaoshiyu/unporn_dataset/cocofun/train/normal/1115_028170.png,
32933,2,0.5010075569152832,/data1/zhaoshiyu/unporn_dataset/cocofun/train/normal/1115_002123.png,
32341,2,0.5165084004402161,/data1/zhaoshiyu/unporn_dataset/cocofun/train/normal/normal_00027806.jpg,
13644,2,0.5183287858963013,/data1/zhaoshiyu/unporn_dataset/cocofun/train/normal/normal_00026625.jpg,
43849,2,0.5189329385757446,/data1/zhaoshiyu/unporn_dataset/cocofun/train/normal/normal_00086412.jpg,
44543,2,0.5257625579833984,/data1/zhaoshiyu/unporn_dataset/cocofun/train/normal/1203_041110.png,
41450,2,0.5346613526344299,/data1/zhaoshiyu/unporn_dataset/cocofun/train/normal/normal_00005309.jpg,0
41679,2,0.5348502993583679,/data1/zhaoshiyu/unporn_dataset/cocofun/train/normal/normal_00031351.jpg,
3348,2,0.5372952222824097,/data1/zhaoshiyu/unporn_dataset/cocofun/train/normal/normal_00039698.jpg,
32423,2,0.5393046736717224,/data1/zhaoshiyu/unporn_dataset/cocofun/train/normal/normal_00011892.jpg,
7112,2,0.5462105870246887,/data1/zhaoshiyu/unporn_dataset/cocofun/train/normal/normal_00030896.jpg,
30435,2,0.5517642498016357,/data1/zhaoshiyu/unporn_dataset/cocofun/train/normal/normal_00017060.jpg,
23461,2,0.5531705021858215,/data1/zhaoshiyu/unporn_dataset/cocofun/train/normal/normal_00001981.jpg,
8323,2,0.5550122261047363,/data1/zhaoshiyu/unporn_dataset/cocofun/train/normal/normal_00005368.jpg,
28818,2,0.5616515278816223,/data1/zhaoshiyu/unporn_dataset/cocofun/train/normal/normal_00084694.jpg,
22701,2,0.5669431090354919,/data1/zhaoshiyu/unporn_dataset/cocofun/train/normal/normal_00062284.jpg,
39009,2,0.5761241316795349,/data1/zhaoshiyu/unporn_dataset/cocofun/train/normal/normal_00033367.jpg,
2812,2,0.5831931829452515,/data1/zhaoshiyu/unporn_dataset/cocofun/train/normal/normal_00029126.jpg,
28286,2,0.5939505100250244,/data1/zhaoshiyu/unporn_dataset/cocofun/train/normal/add_normal_01027.png,
20101,2,0.5959317088127136,/data1/zhaoshiyu/unporn_dataset/cocofun/train/normal/normal_00081275.jpg,
11019,2,0.5962895750999451,/data1/zhaoshiyu/unporn_dataset/cocofun/train/normal/normal_00008274.jpg,
36220,2,0.5979354381561279,/data1/zhaoshiyu/unporn_dataset/cocofun/train/normal/1115_005530.png,
284,2,0.6030999422073364,/data1/zhaoshiyu/unporn_dataset/cocofun/train/normal/normal_00043295.jpg,
18425,2,0.6095300912857056,/data1/zhaoshiyu/unporn_dataset/cocofun/train/normal/1115_006881.png,
16045,2,0.6104912757873535,/data1/zhaoshiyu/unporn_dataset/cocofun/train/normal/normal_00014999.jpg,
11032,2,0.6141824722290039,/data1/zhaoshiyu/unporn_dataset/cocofun/train/normal/normal_00063532.jpg,
14797,2,0.6184332370758057,/data1/zhaoshiyu/unporn_dataset/cocofun/train/normal/normal_00081311.jpg,
8763,2,0.6188433170318604,/data1/zhaoshiyu/unporn_dataset/cocofun/train/normal/normal_00023410.jpg,
17116,2,0.6196671724319458,/data1/zhaoshiyu/unporn_dataset/cocofun/train/normal/normal_00054574.jpg,
26295,2,0.6239469051361084,/data1/zhaoshiyu/unporn_dataset/cocofun/train/normal/normal_00040101.jpg,
10714,2,0.6246482729911804,/data1/zhaoshiyu/unporn_dataset/cocofun/train/normal/normal_00006845.jpg,
38980,2,0.6286832690238953,/data1/zhaoshiyu/unporn_dataset/cocofun/train/normal/normal_00000519.jpg,
6770,2,0.6286905407905579,/data1/zhaoshiyu/unporn_dataset/cocofun/train/normal/normal_00040806.jpg,
21661,2,0.6300622224807739,/data1/zhaoshiyu/unporn_dataset/cocofun/train/normal/normal_00015973.jpg,
26315,2,0.6324096918106079,/data1/zhaoshiyu/unporn_dataset/cocofun/train/normal/normal_00042453.jpg,3
42042,2,0.6341092586517334,/data1/zhaoshiyu/unporn_dataset/cocofun/train/normal/normal_00015117.jpg,
19077,2,0.6369357109069824,/data1/zhaoshiyu/unporn_dataset/cocofun/train/normal/normal_00011079.jpg,
13883,2,0.6379076242446899,/data1/zhaoshiyu/unporn_dataset/cocofun/train/normal/normal_00035862.jpg,
39316,2,0.6380026340484619,/data1/zhaoshiyu/unporn_dataset/cocofun/train/normal/normal_00024045.jpg,
36274,2,0.645294189453125,/data1/zhaoshiyu/unporn_dataset/cocofun/train/normal/normal_00025964.jpg,
33593,2,0.6490744352340698,/data1/zhaoshiyu/unporn_dataset/cocofun/train/normal/normal_00020064.jpg,
21825,2,0.65006422996521,/data1/zhaoshiyu/unporn_dataset/cocofun/train/normal/add_normal_00018.png,
14537,2,0.6540226340293884,/data1/zhaoshiyu/unporn_dataset/cocofun/train/normal/normal_00064994.jpg,
25338,2,0.6594218611717224,/data1/zhaoshiyu/unporn_dataset/cocofun/train/normal/normal_00014644.jpg,
14378,2,0.6605300903320312,/data1/zhaoshiyu/unporn_dataset/cocofun/train/normal/normal_00046463.jpg,
10335,2,0.6605507731437683,/data1/zhaoshiyu/unporn_dataset/cocofun/train/normal/normal_00002427.jpg,
862,2,0.6631830334663391,/data1/zhaoshiyu/unporn_dataset/cocofun/train/normal/normal_00005546.jpg,
11257,2,0.6653144359588623,/data1/zhaoshiyu/unporn_dataset/cocofun/train/normal/normal_00046861.jpg,
7763,2,0.6653203964233398,/data1/zhaoshiyu/unporn_dataset/cocofun/train/normal/normal_00053810.jpg,
21086,2,0.6674372553825378,/data1/zhaoshiyu/unporn_dataset/cocofun/train/normal/1115_007748.png,
1484,2,0.6692655086517334,/data1/zhaoshiyu/unporn_dataset/cocofun/train/normal/normal_00082874.jpg,
13576,2,0.6702896356582642,/data1/zhaoshiyu/unporn_dataset/cocofun/train/normal/normal_00028773.jpg,
34424,2,0.6705751419067383,/data1/zhaoshiyu/unporn_dataset/cocofun/train/normal/normal_00002734.jpg,
35390,2,0.6736106872558594,/data1/zhaoshiyu/unporn_dataset/cocofun/train/normal/normal_00043918.jpg,
3333,2,0.6744128465652466,/data1/zhaoshiyu/unporn_dataset/cocofun/train/normal/normal_00010283.jpg,
45223,2,0.6757843494415283,/data1/zhaoshiyu/unporn_dataset/cocofun/train/normal/normal_00021042.jpg,
34625,2,0.6772014498710632,/data1/zhaoshiyu/unporn_dataset/cocofun/train/normal/normal_00025317.jpg,
17934,2,0.6803918480873108,/data1/zhaoshiyu/unporn_dataset/cocofun/train/normal/normal_00079694.jpg,
2342,2,0.680670440196991,/data1/zhaoshiyu/unporn_dataset/cocofun/train/normal/normal_00039605.jpg,
6217,2,0.6818894743919373,/data1/zhaoshiyu/unporn_dataset/cocofun/train/normal/normal_00077325.jpg,
35656,2,0.6841778755187988,/data1/zhaoshiyu/unporn_dataset/cocofun/train/normal/normal_00083062.jpg,
11083,2,0.685945451259613,/data1/zhaoshiyu/unporn_dataset/cocofun/train/normal/add_normal_00093.png,
25879,2,0.6882405877113342,/data1/zhaoshiyu/unporn_dataset/cocofun/train/normal/normal_00006880.jpg,
10901,2,0.6902077794075012,/data1/zhaoshiyu/unporn_dataset/cocofun/train/normal/normal_00009486.jpg,
23544,2,0.6902322173118591,/data1/zhaoshiyu/unporn_dataset/cocofun/train/normal/normal_00031866.jpg,
45635,2,0.6905437111854553,/data1/zhaoshiyu/unporn_dataset/cocofun/train/normal/normal_00064095.jpg,
23908,2,0.6937137246131897,/data1/zhaoshiyu/unporn_dataset/cocofun/train/normal/normal_00000858.jpg,
5348,2,0.7061425447463989,/data1/zhaoshiyu/unporn_dataset/cocofun/train/normal/normal_00002439.jpg,
10610,2,0.7064827680587769,/data1/zhaoshiyu/unporn_dataset/cocofun/train/normal/normal_00085920.jpg,
8472,2,0.7071307301521301,/data1/zhaoshiyu/unporn_dataset/cocofun/train/normal/normal_00039585.jpg,
43445,2,0.7086709141731262,/data1/zhaoshiyu/unporn_dataset/cocofun/train/normal/normal_00064907.jpg,
5178,2,0.7089142203330994,/data1/zhaoshiyu/unporn_dataset/cocofun/train/normal/normal_00006841.jpg,
12868,2,0.7129926085472107,/data1/zhaoshiyu/unporn_dataset/cocofun/train/normal/normal_00010361.jpg,
37886,2,0.713282585144043,/data1/zhaoshiyu/unporn_dataset/cocofun/train/normal/normal_00053550.jpg,
23109,2,0.7193259000778198,/data1/zhaoshiyu/unporn_dataset/cocofun/train/normal/add_normal_00013.png,
43766,2,0.7209473848342896,/data1/zhaoshiyu/unporn_dataset/cocofun/train/normal/1115_001077.png,
11372,2,0.7240045666694641,/data1/zhaoshiyu/unporn_dataset/cocofun/train/normal/1203_041738.png,-1
38237,2,0.7244020700454712,/data1/zhaoshiyu/unporn_dataset/cocofun/train/normal/normal_00044427.jpg,
34989,2,0.7251958847045898,/data1/zhaoshiyu/unporn_dataset/cocofun/train/normal/normal_00050941.jpg,
38847,2,0.7261918187141418,/data1/zhaoshiyu/unporn_dataset/cocofun/train/normal/1203_032282.png,-1
24987,2,0.7278923988342285,/data1/zhaoshiyu/unporn_dataset/cocofun/train/normal/normal_00017292.jpg,0
43203,2,0.7282970547676086,/data1/zhaoshiyu/unporn_dataset/cocofun/train/normal/normal_00059542.jpg,
31713,2,0.728306233882904,/data1/zhaoshiyu/unporn_dataset/cocofun/train/normal/normal_00029690.jpg,
13664,2,0.7298075556755066,/data1/zhaoshiyu/unporn_dataset/cocofun/train/normal/normal_00082955.jpg,
16513,2,0.7299942374229431,/data1/zhaoshiyu/unporn_dataset/cocofun/train/normal/normal_00056912.jpg,
38661,2,0.7304400205612183,/data1/zhaoshiyu/unporn_dataset/cocofun/train/normal/normal_00086217.jpg,
17961,2,0.7307572364807129,/data1/zhaoshiyu/unporn_dataset/cocofun/train/normal/1115_013788.png,
9687,2,0.7363384962081909,/data1/zhaoshiyu/unporn_dataset/cocofun/train/normal/normal_00015809.jpg,
33202,2,0.7367010116577148,/data1/zhaoshiyu/unporn_dataset/cocofun/train/normal/normal_00004071.jpg,
37008,2,0.7414292097091675,/data1/zhaoshiyu/unporn_dataset/cocofun/train/normal/normal_00046474.jpg,
19346,2,0.7433199286460876,/data1/zhaoshiyu/unporn_dataset/cocofun/train/normal/normal_00064803.jpg,
26172,2,0.7450043559074402,/data1/zhaoshiyu/unporn_dataset/cocofun/train/normal/normal_00031565.jpg,
2771,2,0.7456886172294617,/data1/zhaoshiyu/unporn_dataset/cocofun/train/normal/normal_00038341.jpg,
41555,2,0.7482184767723083,/data1/zhaoshiyu/unporn_dataset/cocofun/train/normal/normal_00062317.jpg,
22120,2,0.7509714365005493,/data1/zhaoshiyu/unporn_dataset/cocofun/train/normal/1115_018318.png,
35845,2,0.7520516514778137,/data1/zhaoshiyu/unporn_dataset/cocofun/train/normal/1115_010144.png,
30775,2,0.7523736953735352,/data1/zhaoshiyu/unporn_dataset/cocofun/train/normal/normal_00060711.jpg,
47108,2,0.7551770806312561,/data1/zhaoshiyu/unporn_dataset/cocofun/train/normal/normal_00081775.jpg,
38223,2,0.7556132674217224,/data1/zhaoshiyu/unporn_dataset/cocofun/train/normal/normal_00043164.jpg,
5539,2,0.7580647468566895,/data1/zhaoshiyu/unporn_dataset/cocofun/train/normal/normal_00016533.jpg,
29319,2,0.7586209774017334,/data1/zhaoshiyu/unporn_dataset/cocofun/train/normal/normal_00033455.jpg,
35810,2,0.761651337146759,/data1/zhaoshiyu/unporn_dataset/cocofun/train/normal/normal_00042447.jpg,
31263,2,0.7647894620895386,/data1/zhaoshiyu/unporn_dataset/cocofun/train/normal/normal_00083152.jpg,
10570,2,0.7672286629676819,/data1/zhaoshiyu/unporn_dataset/cocofun/train/normal/1203_038418.png,-1
12341,2,0.7678127288818359,/data1/zhaoshiyu/unporn_dataset/cocofun/train/normal/normal_00019689.jpg,
194,2,0.7680560946464539,/data1/zhaoshiyu/unporn_dataset/cocofun/train/normal/1115_014327.png,0
8413,2,0.7732071876525879,/data1/zhaoshiyu/unporn_dataset/cocofun/train/normal/1115_005927.png,
754,2,0.7737758159637451,/data1/zhaoshiyu/unporn_dataset/cocofun/train/normal/1115_020856.png,
15257,2,0.7752770781517029,/data1/zhaoshiyu/unporn_dataset/cocofun/train/normal/1203_034230.png,-1
14861,2,0.7763067483901978,/data1/zhaoshiyu/unporn_dataset/cocofun/train/normal/normal_00078255.jpg,
42045,2,0.7791446447372437,/data1/zhaoshiyu/unporn_dataset/cocofun/train/normal/normal_00058140.jpg,
14953,2,0.7810351252555847,/data1/zhaoshiyu/unporn_dataset/cocofun/train/normal/normal_00032488.jpg,
4479,2,0.7811353206634521,/data1/zhaoshiyu/unporn_dataset/cocofun/train/normal/normal_00017311.jpg,
20428,2,0.784716010093689,/data1/zhaoshiyu/unporn_dataset/cocofun/train/normal/1115_013228.png,
30921,2,0.7858468890190125,/data1/zhaoshiyu/unporn_dataset/cocofun/train/normal/normal_00049641.jpg,
15634,2,0.7878245115280151,/data1/zhaoshiyu/unporn_dataset/cocofun/train/normal/1115_013608.png,
6362,2,0.7894510626792908,/data1/zhaoshiyu/unporn_dataset/cocofun/train/normal/normal_00021009.jpg,
28015,2,0.7895470857620239,/data1/zhaoshiyu/unporn_dataset/cocofun/train/normal/normal_00042084.jpg,
35817,2,0.789829432964325,/data1/zhaoshiyu/unporn_dataset/cocofun/train/normal/normal_00065040.jpg,
4924,2,0.7898455858230591,/data1/zhaoshiyu/unporn_dataset/cocofun/train/normal/normal_00009540.jpg,
12728,2,0.7900501489639282,/data1/zhaoshiyu/unporn_dataset/cocofun/train/normal/normal_00054311.jpg,
13923,2,0.7909297943115234,/data1/zhaoshiyu/unporn_dataset/cocofun/train/normal/normal_00009789.jpg,
6008,2,0.7935330867767334,/data1/zhaoshiyu/unporn_dataset/cocofun/train/normal/1203_039442.png,-1
41667,2,0.793724536895752,/data1/zhaoshiyu/unporn_dataset/cocofun/train/normal/1115_026303.png,-1
26791,2,0.7974929809570312,/data1/zhaoshiyu/unporn_dataset/cocofun/train/normal/normal_00029847.jpg,
22007,2,0.7977873682975769,/data1/zhaoshiyu/unporn_dataset/cocofun/train/normal/normal_00060869.jpg,
21956,2,0.8006948828697205,/data1/zhaoshiyu/unporn_dataset/cocofun/train/normal/1115_006515.png,
15505,2,0.8016250729560852,/data1/zhaoshiyu/unporn_dataset/cocofun/train/normal/normal_00014159.jpg,
30997,2,0.802189826965332,/data1/zhaoshiyu/unporn_dataset/cocofun/train/normal/normal_00077240.jpg,
16180,2,0.8023205399513245,/data1/zhaoshiyu/unporn_dataset/cocofun/train/normal/1115_016266.png,
42112,2,0.8038716912269592,/data1/zhaoshiyu/unporn_dataset/cocofun/train/normal/normal_00046024.jpg,
30288,2,0.8044125437736511,/data1/zhaoshiyu/unporn_dataset/cocofun/train/normal/normal_00017683.jpg,
3424,2,0.8072571754455566,/data1/zhaoshiyu/unporn_dataset/cocofun/train/normal/normal_00023397.jpg,
6423,2,0.808109700679779,/data1/zhaoshiyu/unporn_dataset/cocofun/train/normal/1115_019366.png,
1540,2,0.808150053024292,/data1/zhaoshiyu/unporn_dataset/cocofun/train/normal/normal_00047643.jpg,
32117,2,0.8086768388748169,/data1/zhaoshiyu/unporn_dataset/cocofun/train/normal/normal_00025549.jpg,
32107,2,0.8088952898979187,/data1/zhaoshiyu/unporn_dataset/cocofun/train/normal/normal_00002565.jpg,
26322,2,0.8098844885826111,/data1/zhaoshiyu/unporn_dataset/cocofun/train/normal/normal_00001650.jpg,
16189,2,0.8111239075660706,/data1/zhaoshiyu/unporn_dataset/cocofun/train/normal/normal_00031975.jpg,
3099,2,0.8115548491477966,/data1/zhaoshiyu/unporn_dataset/cocofun/train/normal/normal_00039762.jpg,
42806,2,0.8126189112663269,/data1/zhaoshiyu/unporn_dataset/cocofun/train/normal/normal_00003308.jpg,
1068,2,0.8177099823951721,/data1/zhaoshiyu/unporn_dataset/cocofun/train/normal/1115_031011.png,-1
13927,2,0.8177379965782166,/data1/zhaoshiyu/unporn_dataset/cocofun/train/normal/normal_00063022.jpg,
20537,2,0.8185465931892395,/data1/zhaoshiyu/unporn_dataset/cocofun/train/normal/normal_00023232.jpg,
45250,2,0.8190869688987732,/data1/zhaoshiyu/unporn_dataset/cocofun/train/normal/normal_00010172.jpg,
24962,2,0.8192375898361206,/data1/zhaoshiyu/unporn_dataset/cocofun/train/normal/normal_00026913.jpg,
10748,2,0.8192588686943054,/data1/zhaoshiyu/unporn_dataset/cocofun/train/normal/normal_00031447.jpg,
8054,2,0.8195522427558899,/data1/zhaoshiyu/unporn_dataset/cocofun/train/normal/normal_00011021.jpg,
13262,2,0.8197465538978577,/data1/zhaoshiyu/unporn_dataset/cocofun/train/normal/1115_005636.png,
30682,2,0.8209174871444702,/data1/zhaoshiyu/unporn_dataset/cocofun/train/normal/normal_00043923.jpg,
3071,2,0.8218958973884583,/data1/zhaoshiyu/unporn_dataset/cocofun/train/normal/1115_017597.png,
6604,2,0.8231959342956543,/data1/zhaoshiyu/unporn_dataset/cocofun/train/normal/normal_00009199.jpg,
