,img_labels,prd_probas,img_dirs,modify_cla
15109,1,0.44253209233283997,/data1/zhaoshiyu/unporn_dataset/cocofun/train/closing/009146.png,2
24400,1,0.4514758884906769,/data1/zhaoshiyu/unporn_dataset/cocofun/train/closing/020283.png,2
23071,1,0.45642754435539246,/data1/zhaoshiyu/unporn_dataset/cocofun/train/closing/020057.png,
10234,1,0.4814383387565613,/data1/zhaoshiyu/unporn_dataset/cocofun/train/closing/023500.png,-1
15915,1,0.4943322241306305,/data1/zhaoshiyu/unporn_dataset/cocofun/train/closing/closing_0204_002760.png,
29253,1,0.5126294493675232,/data1/zhaoshiyu/unporn_dataset/cocofun/train/closing/closing_0204_001871.png,
19209,1,0.5514421463012695,/data1/zhaoshiyu/unporn_dataset/cocofun/train/closing/closing_0204_000452.png,
12832,1,0.557009756565094,/data1/zhaoshiyu/unporn_dataset/cocofun/train/closing/014611.png,
25394,1,0.5711641311645508,/data1/zhaoshiyu/unporn_dataset/cocofun/train/closing/009695.png,
17196,1,0.5725088119506836,/data1/zhaoshiyu/unporn_dataset/cocofun/train/closing/017840.png,
13856,1,0.5998708009719849,/data1/zhaoshiyu/unporn_dataset/cocofun/train/closing/016839.png,
17238,1,0.6221425533294678,/data1/zhaoshiyu/unporn_dataset/cocofun/train/closing/closing_0204_001759.png,
16272,1,0.6242428421974182,/data1/zhaoshiyu/unporn_dataset/cocofun/train/closing/002657.png,
37327,1,0.6244475245475769,/data1/zhaoshiyu/unporn_dataset/cocofun/train/closing/008800.png,
3669,1,0.6368560194969177,/data1/zhaoshiyu/unporn_dataset/cocofun/train/closing/closing_0204_001742.png,
22125,1,0.6461637020111084,/data1/zhaoshiyu/unporn_dataset/cocofun/train/closing/003865.png,-1
42392,1,0.6642652750015259,/data1/zhaoshiyu/unporn_dataset/cocofun/train/closing/006109.png,
22084,1,0.667360246181488,/data1/zhaoshiyu/unporn_dataset/cocofun/train/closing/011155.png,2
45875,1,0.675055980682373,/data1/zhaoshiyu/unporn_dataset/cocofun/train/closing/007530.png,
94,1,0.6772958636283875,/data1/zhaoshiyu/unporn_dataset/cocofun/train/closing/005289.png,
18958,1,0.677557110786438,/data1/zhaoshiyu/unporn_dataset/cocofun/train/closing/008752.png,
30206,1,0.6810961365699768,/data1/zhaoshiyu/unporn_dataset/cocofun/train/closing/020942.png,
32518,1,0.688867449760437,/data1/zhaoshiyu/unporn_dataset/cocofun/train/closing/023037.png,
30081,1,0.6930115222930908,/data1/zhaoshiyu/unporn_dataset/cocofun/train/closing/add_clo_000195.png,2
18125,1,0.6933633685112,/data1/zhaoshiyu/unporn_dataset/cocofun/train/closing/001242.png,-1
16106,1,0.6983374953269958,/data1/zhaoshiyu/unporn_dataset/cocofun/train/closing/add_clo_000120.png,2
32698,1,0.7010664343833923,/data1/zhaoshiyu/unporn_dataset/cocofun/train/closing/closing_0204_004273.png,
39834,1,0.7090200185775757,/data1/zhaoshiyu/unporn_dataset/cocofun/train/closing/closing_0204_002546.png,
25017,1,0.7108253836631775,/data1/zhaoshiyu/unporn_dataset/cocofun/train/closing/closing_0204_001146.png,-1
41822,1,0.7114436626434326,/data1/zhaoshiyu/unporn_dataset/cocofun/train/closing/004862.png,2
22628,1,0.7311340570449829,/data1/zhaoshiyu/unporn_dataset/cocofun/train/closing/closing_0204_001583.png,
47212,1,0.7340815663337708,/data1/zhaoshiyu/unporn_dataset/cocofun/train/closing/closing_0204_002355.png,-1
17759,1,0.7529584169387817,/data1/zhaoshiyu/unporn_dataset/cocofun/train/closing/closing_0204_004606.png,
7673,1,0.7584776282310486,/data1/zhaoshiyu/unporn_dataset/cocofun/train/closing/closing_0204_002105.png,
8739,1,0.7598515748977661,/data1/zhaoshiyu/unporn_dataset/cocofun/train/closing/010548.png,
6958,1,0.7599769830703735,/data1/zhaoshiyu/unporn_dataset/cocofun/train/closing/008878.png,
10368,1,0.7676339745521545,/data1/zhaoshiyu/unporn_dataset/cocofun/train/closing/closing_0204_003606.png,
36135,1,0.7677715420722961,/data1/zhaoshiyu/unporn_dataset/cocofun/train/closing/012770.png,
17804,1,0.7763052582740784,/data1/zhaoshiyu/unporn_dataset/cocofun/train/closing/001367.png,2
1338,1,0.7805289626121521,/data1/zhaoshiyu/unporn_dataset/cocofun/train/closing/008237.png,
10246,1,0.7826892137527466,/data1/zhaoshiyu/unporn_dataset/cocofun/train/closing/closing_0204_002638.png,
9385,1,0.783119261264801,/data1/zhaoshiyu/unporn_dataset/cocofun/train/closing/closing_0204_002806.png,
14004,1,0.784111738204956,/data1/zhaoshiyu/unporn_dataset/cocofun/train/closing/closing_0204_004629.png,
30848,1,0.7963134050369263,/data1/zhaoshiyu/unporn_dataset/cocofun/train/closing/closing_0204_000052.png,
5097,1,0.799451470375061,/data1/zhaoshiyu/unporn_dataset/cocofun/train/closing/016100.png,
19732,1,0.806908130645752,/data1/zhaoshiyu/unporn_dataset/cocofun/train/closing/closing_0204_003980.png,
11543,1,0.8117167353630066,/data1/zhaoshiyu/unporn_dataset/cocofun/train/closing/closing_0204_003177.png,
28540,1,0.8127844929695129,/data1/zhaoshiyu/unporn_dataset/cocofun/train/closing/019029.png,
16717,1,0.8191245794296265,/data1/zhaoshiyu/unporn_dataset/cocofun/train/closing/closing_0204_004915.png,
44808,1,0.820800244808197,/data1/zhaoshiyu/unporn_dataset/cocofun/train/closing/closing_0204_003219.png,-1
8655,1,0.8209664225578308,/data1/zhaoshiyu/unporn_dataset/cocofun/train/closing/007067.png,
33679,1,0.8236674070358276,/data1/zhaoshiyu/unporn_dataset/cocofun/train/closing/010879.png,-2
28910,1,0.8277463316917419,/data1/zhaoshiyu/unporn_dataset/cocofun/train/closing/closing_0204_003793.png,
18885,1,0.8288539052009583,/data1/zhaoshiyu/unporn_dataset/cocofun/train/closing/closing_0204_000504.png,
23561,1,0.8301393389701843,/data1/zhaoshiyu/unporn_dataset/cocofun/train/closing/closing_0204_004545.png,
11869,1,0.8341052532196045,/data1/zhaoshiyu/unporn_dataset/cocofun/train/closing/016746.png,
7025,1,0.8352272510528564,/data1/zhaoshiyu/unporn_dataset/cocofun/train/closing/add_clo_000420.png,
37598,1,0.837350070476532,/data1/zhaoshiyu/unporn_dataset/cocofun/train/closing/closing_0204_003939.png,
17075,1,0.8406250476837158,/data1/zhaoshiyu/unporn_dataset/cocofun/train/closing/closing_0204_001495.png,2
18476,1,0.843296229839325,/data1/zhaoshiyu/unporn_dataset/cocofun/train/closing/closing_0204_004272.png,
43261,1,0.8478034138679504,/data1/zhaoshiyu/unporn_dataset/cocofun/train/closing/004978.png,
35270,1,0.8563985824584961,/data1/zhaoshiyu/unporn_dataset/cocofun/train/closing/closing_0204_001280.png,-1
10679,1,0.8577256798744202,/data1/zhaoshiyu/unporn_dataset/cocofun/train/closing/closing_0204_002487.png,
39832,1,0.8580030202865601,/data1/zhaoshiyu/unporn_dataset/cocofun/train/closing/008432.png,
12827,1,0.8585138916969299,/data1/zhaoshiyu/unporn_dataset/cocofun/train/closing/closing_0204_004715.png,
25589,1,0.8602228760719299,/data1/zhaoshiyu/unporn_dataset/cocofun/train/closing/closing_0204_004742.png,
45684,1,0.861822247505188,/data1/zhaoshiyu/unporn_dataset/cocofun/train/closing/004635.png,
39591,1,0.8631888031959534,/data1/zhaoshiyu/unporn_dataset/cocofun/train/closing/closing_0204_002433.png,
34788,1,0.8654380440711975,/data1/zhaoshiyu/unporn_dataset/cocofun/train/closing/001099.png,
37786,1,0.8658349514007568,/data1/zhaoshiyu/unporn_dataset/cocofun/train/closing/closing_0204_002856.png,
43697,1,0.8712454438209534,/data1/zhaoshiyu/unporn_dataset/cocofun/train/closing/closing_0204_001300.png,
41581,1,0.8714213967323303,/data1/zhaoshiyu/unporn_dataset/cocofun/train/closing/007998.png,
38409,1,0.8739535212516785,/data1/zhaoshiyu/unporn_dataset/cocofun/train/closing/004029.png,
45501,1,0.8757258057594299,/data1/zhaoshiyu/unporn_dataset/cocofun/train/closing/003533.png,
30805,1,0.8759639263153076,/data1/zhaoshiyu/unporn_dataset/cocofun/train/closing/closing_0204_004970.png,
5080,1,0.8786773681640625,/data1/zhaoshiyu/unporn_dataset/cocofun/train/closing/closing_0204_002600.png,-1
6669,1,0.8795008659362793,/data1/zhaoshiyu/unporn_dataset/cocofun/train/closing/007358.png,
20294,1,0.8795247673988342,/data1/zhaoshiyu/unporn_dataset/cocofun/train/closing/closing_0204_000837.png,
7300,1,0.8798258304595947,/data1/zhaoshiyu/unporn_dataset/cocofun/train/closing/009832.png,
16354,1,0.8813365697860718,/data1/zhaoshiyu/unporn_dataset/cocofun/train/closing/closing_0204_004893.png,
11753,1,0.8818448185920715,/data1/zhaoshiyu/unporn_dataset/cocofun/train/closing/closing_0204_000994.png,2
44917,1,0.8825138807296753,/data1/zhaoshiyu/unporn_dataset/cocofun/train/closing/closing_0204_000081.png,
27432,1,0.8829692602157593,/data1/zhaoshiyu/unporn_dataset/cocofun/train/closing/closing_0204_000886.png,3
3227,1,0.8829948902130127,/data1/zhaoshiyu/unporn_dataset/cocofun/train/closing/closing_0204_000774.png,3
43633,1,0.8847510814666748,/data1/zhaoshiyu/unporn_dataset/cocofun/train/closing/closing_0204_000636.png,
421,1,0.8858728408813477,/data1/zhaoshiyu/unporn_dataset/cocofun/train/closing/005786.png,2
15877,1,0.8864157795906067,/data1/zhaoshiyu/unporn_dataset/cocofun/train/closing/closing_0204_001401.png,-1
3705,1,0.8881558179855347,/data1/zhaoshiyu/unporn_dataset/cocofun/train/closing/closing_0204_002188.png,
27925,1,0.8884350061416626,/data1/zhaoshiyu/unporn_dataset/cocofun/train/closing/003285.png,
46759,1,0.8885785341262817,/data1/zhaoshiyu/unporn_dataset/cocofun/train/closing/closing_0204_004503.png,
26537,1,0.8904883861541748,/data1/zhaoshiyu/unporn_dataset/cocofun/train/closing/closing_0204_002805.png,
40256,1,0.8922485709190369,/data1/zhaoshiyu/unporn_dataset/cocofun/train/closing/012014.png,
37522,1,0.8926113843917847,/data1/zhaoshiyu/unporn_dataset/cocofun/train/closing/closing_0204_002518.png,
22130,1,0.8929079174995422,/data1/zhaoshiyu/unporn_dataset/cocofun/train/closing/005210.png,-1
745,1,0.8929410576820374,/data1/zhaoshiyu/unporn_dataset/cocofun/train/closing/011908.png,
9804,1,0.8929650187492371,/data1/zhaoshiyu/unporn_dataset/cocofun/train/closing/closing_0204_002995.png,2
42371,1,0.8933033347129822,/data1/zhaoshiyu/unporn_dataset/cocofun/train/closing/004330.png,
3233,1,0.8941784501075745,/data1/zhaoshiyu/unporn_dataset/cocofun/train/closing/closing_0204_003197.png,
25926,1,0.8946117758750916,/data1/zhaoshiyu/unporn_dataset/cocofun/train/closing/closing_0204_004602.png,
22061,1,0.8953652381896973,/data1/zhaoshiyu/unporn_dataset/cocofun/train/closing/000828.png,
28687,1,0.8958961367607117,/data1/zhaoshiyu/unporn_dataset/cocofun/train/closing/closing_0204_001717.png,
33801,1,0.8982203006744385,/data1/zhaoshiyu/unporn_dataset/cocofun/train/closing/closing_0204_000938.png,
4229,1,0.902094841003418,/data1/zhaoshiyu/unporn_dataset/cocofun/train/closing/closing_0204_000788.png,
40649,1,0.9039579629898071,/data1/zhaoshiyu/unporn_dataset/cocofun/train/closing/018490.png,
40068,1,0.906349778175354,/data1/zhaoshiyu/unporn_dataset/cocofun/train/closing/closing_0204_003020.png,
10379,1,0.9069247841835022,/data1/zhaoshiyu/unporn_dataset/cocofun/train/closing/closing_0204_003334.png,
44010,1,0.9072072505950928,/data1/zhaoshiyu/unporn_dataset/cocofun/train/closing/007210.png,
39158,1,0.9073425531387329,/data1/zhaoshiyu/unporn_dataset/cocofun/train/closing/014766.png,
23332,1,0.9078457355499268,/data1/zhaoshiyu/unporn_dataset/cocofun/train/closing/003673.png,
14646,1,0.9080744385719299,/data1/zhaoshiyu/unporn_dataset/cocofun/train/closing/010547.png,
35783,1,0.9102523326873779,/data1/zhaoshiyu/unporn_dataset/cocofun/train/closing/000319.png,-1
2405,1,0.9104112982749939,/data1/zhaoshiyu/unporn_dataset/cocofun/train/closing/closing_0204_003001.png,3
28655,1,0.9123939871788025,/data1/zhaoshiyu/unporn_dataset/cocofun/train/closing/018346.png,
33153,1,0.9153279662132263,/data1/zhaoshiyu/unporn_dataset/cocofun/train/closing/012850.png,
35714,1,0.9153290390968323,/data1/zhaoshiyu/unporn_dataset/cocofun/train/closing/014578.png,
45497,1,0.9164506196975708,/data1/zhaoshiyu/unporn_dataset/cocofun/train/closing/016252.png,
23841,1,0.9173232316970825,/data1/zhaoshiyu/unporn_dataset/cocofun/train/closing/closing_0204_004483.png,
773,1,0.9176498651504517,/data1/zhaoshiyu/unporn_dataset/cocofun/train/closing/closing_0204_004589.png,
28845,1,0.918754518032074,/data1/zhaoshiyu/unporn_dataset/cocofun/train/closing/012077.png,-1
31208,1,0.9190754890441895,/data1/zhaoshiyu/unporn_dataset/cocofun/train/closing/000034.png,-1
32,1,0.9201057553291321,/data1/zhaoshiyu/unporn_dataset/cocofun/train/closing/closing_0204_001809.png,
46346,1,0.9204906225204468,/data1/zhaoshiyu/unporn_dataset/cocofun/train/closing/closing_0204_003487.png,
42047,1,0.9219462275505066,/data1/zhaoshiyu/unporn_dataset/cocofun/train/closing/closing_0204_000206.png,
37083,1,0.9221764802932739,/data1/zhaoshiyu/unporn_dataset/cocofun/train/closing/011758.png,
21635,1,0.9230977892875671,/data1/zhaoshiyu/unporn_dataset/cocofun/train/closing/020597.png,
43843,1,0.9263909459114075,/data1/zhaoshiyu/unporn_dataset/cocofun/train/closing/005203.png,
10957,1,0.9275818467140198,/data1/zhaoshiyu/unporn_dataset/cocofun/train/closing/closing_0204_002102.png,
7705,1,0.9281182885169983,/data1/zhaoshiyu/unporn_dataset/cocofun/train/closing/003384.png,
47525,1,0.9283465147018433,/data1/zhaoshiyu/unporn_dataset/cocofun/train/closing/010486.png,
43183,1,0.9285069108009338,/data1/zhaoshiyu/unporn_dataset/cocofun/train/closing/017716.png,
4811,1,0.9286619424819946,/data1/zhaoshiyu/unporn_dataset/cocofun/train/closing/closing_0204_000652.png,
20815,1,0.9294275641441345,/data1/zhaoshiyu/unporn_dataset/cocofun/train/closing/008053.png,
44286,1,0.9302456378936768,/data1/zhaoshiyu/unporn_dataset/cocofun/train/closing/closing_0204_004590.png,
18328,1,0.9302915334701538,/data1/zhaoshiyu/unporn_dataset/cocofun/train/closing/closing_0204_001235.png,
47183,1,0.9311726093292236,/data1/zhaoshiyu/unporn_dataset/cocofun/train/closing/013547.png,
1916,1,0.931415855884552,/data1/zhaoshiyu/unporn_dataset/cocofun/train/closing/014887.png,
11515,1,0.931427538394928,/data1/zhaoshiyu/unporn_dataset/cocofun/train/closing/001749.png,
31311,1,0.9316504597663879,/data1/zhaoshiyu/unporn_dataset/cocofun/train/closing/018640.png,-1
25960,1,0.9319167137145996,/data1/zhaoshiyu/unporn_dataset/cocofun/train/closing/closing_0204_003223.png,

